rowid,match_id,hunter,bounty,hunter_time,bounty_time,winner_is_hunter
3046,fe90b3a1-5f77-472f-a4d7-774a214853b6,5663,6978,342,607,1
3047,a0fbb356-e559-4c1c-8d59-c81268c03d7c,3823,9637,266,190,0
3048,32ffe788-0806-47a4-b1e6-f1ba172b5815,3518,4620,333,99,0
3049,520f2767-3433-4f75-9e89-8cf04a379392,1178,5222,166,879,1
3050,bc271dad-8f5a-4fe3-b0dc-8a525c924d9b,0436,9637,290,490,1
3051,904532a0-61dd-4c7d-8f13-0a899f09c2c1,5663,0431,349,305,0
3052,f1d135fa-d7e9-446e-b0db-815e73a5bcd5,3415,5049,3013,356,0
3053,9a8bcad7-c960-44ec-87be-da670576117d,8606,9179,135,677,1
3054,44e0910b-8db2-460c-b67c-240fa7f941cb,4789,8901,381,62,0
3055,807b4c3d-0f56-43e3-94da-1094f8f182cc,3823,9010,101,159,1
3056,ae7b9fc0-8df8-46b4-b063-428827ad55fd,8386,6978,598,523,0
3057,0e32d86f-9718-41ef-aa59-5a78fa46bef1,0436,5222,16,127,1
3058,1e69b365-b15c-4de5-8e32-a00332ca8b79,7428,2671,72,389,1
3059,7b4a3d48-f0a8-4408-9eb6-b7cabfdac8d7,8444,7962,295,311,1
3060,b87c0fb2-27e8-45f1-a66e-716df7d30360,3518,4302,167,154,0
3061,4ce8e2e5-8b63-4fcf-ab09-c7f77eb00509,5438,1090,370,388,1
3062,8817d398-152d-4acd-a7ef-2e4d3253b70c,5663,7221,234,404,1
3063,d6322c84-288e-4247-a5e3-02edcf751177,6392,2270,547,1022,1
3064,bc97c6f8-71da-478f-ba28-7b29a7492aa9,0436,6978,45,311,1
3065,7462789e-bd86-41d5-bf0b-977ccbadf10b,3823,5222,145,28,0
3066,47f59fd2-61d9-4240-b153-9cd755c0ec7b,3518,4302,165,118,0
3067,e352beff-327b-49a0-a27d-8886c6bebe93,1178,4620,42,817,1
3068,d1f638d8-7dfb-437d-8bbd-3dad0f417e87,3415,9591,123,730,1
3069,8576f1aa-0416-4891-a600-e8946550d754,3415,1090,73,138,1
3070,106e2e5a-71f4-4320-8504-bdd597a58a53,0436,7221,257,240,0
3071,0e77a41d-a2ec-4884-80a0-7127064acea9,6392,9591,724,293,0
3072,8f276944-93cd-4871-b678-9142c6d91700,1928,2403,300,317,1
3073,ca969bdd-02a2-45fc-a070-25e8271e7470,8606,2219,117,175,1
3074,b316e963-ff68-47c4-8640-40bc45cd5bc2,8606,4479,196,958,1
3075,527226aa-3fc5-4c85-8b88-7aa3780f1b7e,3518,5222,1948,2597,1
3076,9b7c2d92-bc72-4d7f-b482-8124e542628b,4457,4509,277,515,1
3077,8d45bc39-924d-4ffd-91a9-3c945515836d,1178,4302,106,295,1
3078,ab93eb6e-0382-4b8e-bdeb-90d097194c08,3518,4620,194,239,1
3079,bfe2611b-7e15-44ca-b1fc-9757ea718b7b,3415,5222,1537,712,0
3080,6d2763d7-8757-473a-a05a-dbdb36f6dcea,5663,1118,915,251,0
3081,d30026e0-e960-499b-9754-d1db12b98ed0,3823,8259,455,1135,1
3082,4e2d79fd-6955-486b-8ccf-f36114fd8a7e,1178,2750,169,424,1
3083,feed5fbb-cef2-4c42-bfeb-cd8599d5f737,1928,8901,297,87,0
3084,ac66d4cc-76a8-4b33-b668-cd073796c25f,7428,4620,924,242,0
3085,14334423-1d0d-498f-b657-1d30a4af85f9,3415,1911,81,846,1
3086,5e861f9c-d519-4c48-bd7f-0751c979dd92,4789,5222,370,22,0
3087,b30c6998-46c5-44b8-80c6-e2c702528f4b,3518,8259,168,786,1
3088,44e0e02a-8db2-4589-b67c-9b7aa7f9745d,5663,6040,432,179,0
3089,d7d6d733-9ed7-4af5-aec2-ca51535fdb5d,0436,2270,266,183,0
3090,e56e172c-d9ac-4b71-95e7-cae9630f24e3,7536,4620,825,152,0
3091,4dc401ff-4e32-400e-a54a-2acebf10a339,4789,6040,379,458,1
3092,da771bf7-24eb-4471-a71a-f0af1af1cd8b,3518,8592,234,847,1
3093,473d7020-3c80-4c59-8094-13ce8abe53b3,8606,7580,121,221,1
3094,d88a2045-9ca7-45d3-b138-2e6d92c7d4a8,8606,9591,144,263,1
3095,2d62e0da-abfa-4728-9c0d-daf1315636f4,8606,8901,126,66,0
3096,d300f6b8-e960-47c5-9754-f11412b923e1,5547,4620,351,215,0
3097,3ea23f80-94cb-4892-b98d-63a56ec2ac61,0436,5222,177,893,1
3098,a0fbf361-e559-4957-8d59-d28a68c06e46,1178,0431,24,153,1
3099,841045dd-3423-4410-a470-72a5ee094036,8606,2270,99,147,1
3100,49d6e7fb-bc6b-4595-88fb-49b74bc386e6,4789,6040,212,223,1
3101,297f72ac-99b8-46e0-bc9b-2a81701d9f53,7536,6127,1002,326,0
3102,ba41e29a-0204-4980-9afc-590aca543dee,3518,1090,211,284,1
3103,d5397090-ecfb-4120-9dc6-ba72e7e8f629,3415,7580,129,222,1
3104,5491fcc1-3bae-43cc-8e05-cf5c676c679a,3415,5222,898,86,0
3105,fb58935b-53e2-46c3-8431-dbed17cde89f,6392,4620,425,80,0
3106,bda87d14-6636-4eb4-b0a1-61d5d3e03e72,7428,6040,395,46,0
3107,123870c1-d020-4750-8165-be5f0de51296,4038,1090,362,336,0
3108,ac60a330-34e6-4d1d-9c8c-143985ce996b,3518,7580,344,253,0
3109,bd4652f3-c177-4eb5-b7cf-98356a67d12f,4789,5222,361,998,1
3110,5e861f6a-d519-4f73-bd7f-1437c9796490,5663,0207,426,750,1
3111,61f5417e-261f-409f-9b45-8273c5b6543c,3415,6040,150,115,0
3112,83f60f68-9ea4-49cd-85d3-691b35967429,7536,0431,48,810,1
3113,060638d5-ec58-4682-8de3-b5de048d5b09,8606,4620,862,111,0
3114,6a221197-ac87-4694-8a40-e55bd6c696d7,3518,4302,280,627,1
3115,60cc333a-c538-4116-9cc6-f1914e81096e,3415,8901,860,102,0
3116,24529b2a-50ce-493f-bc92-d904342d5f81,8606,1800,505,1017,1
3117,44a4cef4-5f6e-4846-9fe3-bbaaff9e8a00,1928,2270,95,221,1
3118,688c1549-cb09-429b-bd9d-add10bbead51,7753,2270,880,138,0
3119,4dc44a55-4e32-4509-a54a-2befbf107dec,5663,9010,300,601,1
3120,4ce8ecb4-8b63-42d4-ab09-497a7eb09fe1,2145,4620,1029,151,0
3121,4a897b06-a45a-4d4a-80d0-970162987bb1,4038,6314,397,117,0
3122,12d37d05-6272-46c6-aa0b-d48a0ebb8035,3415,4386,68,334,1
3123,a621e718-0e6f-4995-a0b6-7782e2c87662,8606,9637,2221,2978,1
3124,7cf7d785-0be7-4f8f-81ad-ef40b4ad27b2,8606,1090,161,318,1
3125,57345bba-b383-43ab-bf6c-c1511a6c4681,4038,1118,109,348,1
3126,d5721a46-567c-4bd7-b58f-bd6137eccdee,0436,1960,74,380,1
3127,655f9fbb-4da6-49c1-aad9-c6957fbab6a1,8606,3058,71,77,1
3128,58625346-a2b9-49d3-8b30-c856eda8d692,3415,4620,891,199,0
3129,feed9ed1-cef2-4f12-bfeb-756099d5859c,1178,1090,180,126,0
3130,5fe47114-e11e-437f-b03a-6f4d48c44f8c,4038,7580,136,892,1
3131,838f95f2-3bb0-4bd3-91ed-692f64a5828f,7603,7962,729,291,0
3132,72a3ac48-4ee0-4450-93f0-3f9d7eb57c50,0436,9637,77,304,1
3133,90e28e7a-4dde-444e-8e65-a23c290c5135,4038,7580,222,258,1
3134,b727f356-ba79-4fd0-9e64-8ed98f5d5484,8606,6040,132,83,0
3135,3e3cb70b-64d7-4e07-9af7-6740876532cd,3415,3058,120,302,1
3136,44a49c7f-5f6e-49eb-9fe3-eca1ff9e24bd,1178,8901,871,120,0
3137,63db0ea0-6750-4cd4-8dc2-afb10051be69,4789,5222,904,827,0
3138,15c9ddd8-4150-45b5-b293-b1c251abdaf0,4789,5222,803,643,0
3139,49d631d8-bc6b-41d9-88fb-11804bc33e38,5663,9303,245,202,0
3140,e56e2a94-d9ac-499e-95e7-66f6630f7806,0436,0431,213,261,1
3141,29216db3-90fe-4646-9ed2-42f277057aaf,6230,4620,31,66,1
3142,198f5af9-f0b6-40ac-9f2d-c2407f70e2cf,3415,6127,112,452,1
3143,afae85a8-46a0-4c96-ac7d-7d54afdab4c1,1928,6040,40,104,1
3144,fe90c106-5f77-4529-a4d7-eff02148c5f3,2145,8901,870,128,0
3145,7f0c6d40-4f11-4245-8498-e8f6ee867e2f,8606,1911,79,395,1
3146,4ce87a06-8b63-4f5d-ab09-871f7eb0baaf,7506,4620,423,29,0
3147,afaebb21-46a0-445f-ac7d-81beafda6a2c,1178,4620,85,14,0
3148,121426f7-0826-4f8f-be9d-0e86df34db95,3415,0431,828,64,0
3149,ccbb39e6-9dd8-4e3a-86dd-08a853ead208,6230,1090,1010,254,0
3150,465fcf95-8073-41f1-ae5a-653fdfacfd45,1178,6040,781,30,0
3151,297f9cd8-99b8-43f7-bc9b-4382701d1186,0436,1118,18,434,1
3152,465f0719-8073-4305-ae5a-cca0dfac59fd,1928,0431,1131,1422,1
3153,e5b27f97-9317-4387-9b30-f4529eed44a2,6230,4620,92,205,1
3154,263917ed-b350-4815-bece-dccffdc47c15,5547,8901,248,177,0
3155,21404b35-27e4-4971-ab0b-51aabe44fc9c,8606,9010,122,498,1
3156,0aac5e74-0c94-40db-ba3c-64f6172e206a,1178,4386,76,848,1
3157,8e8a0815-c2b4-4344-824b-fcab5e732050,3415,8901,153,102,0
3158,83f672b0-9ea4-4632-85d3-c7703596625c,0436,4620,156,95,0
3159,bfbfb938-d537-403b-940c-aca1f3315d0a,8606,0431,132,34,0
3160,c0fdf3ed-1f93-4520-b9e3-efeeadfce8f3,1178,6127,147,163,1
3161,a074ddfa-a7ef-4901-aa5f-d2b4484582d0,3415,8592,20,849,1
3162,f7275614-9f68-4d3c-a436-64772b5375f6,8606,4620,60,160,1
3163,f41a4eb2-6cb3-4fcb-a2ef-77d4ac21eb1f,1178,5222,2579,1852,0
3164,accaf195-d085-4a56-9814-3b66fbfe7b4a,0436,6127,801,49,0
3165,6d6e9082-389c-4730-a5a0-f265936f7377,8710,2403,707,813,1
3166,444f3585-b502-4779-b814-708031d69572,4789,0431,350,130,0
3167,0f0673c8-920f-450c-b6d5-f6726aec6c5a,1178,5222,625,98,0
3168,6aa8ec0a-08bf-49f7-81eb-7c0735328839,8710,4620,890,214,0
3169,98119128-2992-4885-97ee-aab9ab477fa9,1178,8592,46,799,1
3170,520f56be-3433-4b92-9e89-30e84a374c59,8710,8901,465,57,0
3171,ea7340ca-93c3-4bd1-b177-da42afaa13b1,0436,1960,454,365,0
3172,6dae3c62-5d51-4415-8115-a348ffabee51,0436,5222,96,895,1
3173,3ee8259f-fa7c-4fc3-ae76-3a32835ce087,8606,8592,100,187,1
3174,d979874c-f1f6-42bd-85d5-ddce5c040ef9,1178,7221,1090,339,0
3175,239c9055-028a-4bcd-a418-8989dce95b65,8386,4620,498,69,0
3176,57e7107f-f8eb-42c6-b69c-b5c26c76bcae,8386,6290,2830,358,0
3177,807b4b79-0f56-4f86-94da-8404f8f15604,3096,8901,434,189,0
3178,bf1c570e-2936-4829-bee3-1c3898de6889,6392,1090,532,75,0
3179,7b4cac36-66a9-4805-be95-5a1d89c65af0,3415,5049,94,924,1
3180,70df99fc-3ff0-407d-b63b-df1911170685,3415,1294,242,0,0
3181,89c28c7f-e8e9-496a-b9c6-c73ec379556e,3415,5034,295,224,0
3182,fe95ccf0-5a29-4e54-b4a0-d7dd73faa7fc,4789,2270,529,219,0
3183,10ec8a79-f66d-4333-8459-0928528758b4,4789,5222,523,1242,1
3184,2353e957-a6d5-44c8-8bb3-65eb86c2ba2c,1178,8901,138,138,0
3185,3ff33b78-c41a-4792-8514-90aad4578817,0436,1911,342,753,1
3186,091d2683-d980-4336-b98d-1c22d0e270cd,8386,0431,592,235,0
3187,b0e0974f-b9b9-4752-b460-c7fad24a707f,8606,1090,199,301,1
3188,008cc7c1-730a-425b-a125-0bf81690980b,0436,8901,952,197,0
3189,e35242cf-327b-4ca3-a27d-15bdc6bec897,8710,0431,843,203,0
3190,8fb496a1-b65a-4cb2-9480-864af73d45be,1178,5222,214,31,0
3191,598cbcdc-9169-4472-be4f-de7c96bd2922,3415,0265,201,1030,1
3192,31a803d9-3349-415b-8d76-6d86475cc3bd,3415,1040,210,356,1
3193,acd9d846-738b-415d-a86c-7145870e263c,8606,4620,116,102,0
3194,eda81c29-3fb1-4df7-8145-c46cde5cbe8e,0436,6040,86,663,1
3195,f82d362d-fa70-45f4-98a7-2768ca9ab05d,4789,8901,887,65,0
3196,1e692d25-b15c-4ef4-8e32-1ab332ca8304,7603,1090,355,337,0
3197,72fb7d1f-c8c9-450c-8486-11deffe32e42,0436,4620,181,135,0
3198,7f3d7836-6410-40d4-814c-a0fc9d7d0179,1178,6127,180,325,1
3199,3d20e682-ca4d-4c3a-a8e7-3b709486c025,7753,6040,768,11,0
3200,41e1c18c-90e0-4454-b11e-8727acb8d0f9,5499,2219,924,174,0
3201,1f827660-5b7d-4e24-ac1f-ebebe9f11515,5499,5049,127,939,1
3202,ac75c9f5-fc3b-4b71-8c2e-fc98229d0336,5499,9637,268,460,1
3203,6c88e03f-b181-4b3b-9001-adb2fec44c9c,3415,7221,149,360,1
3204,60c28c6d-783a-41ab-b401-970ca1da54c5,8606,6314,50,331,1
3205,baffd9e5-8b2e-4eac-8bf6-e9f65c77b07b,1178,1911,266,294,1
3206,09fae96b-4a95-4721-87b0-278bf1e7d40c,7753,5222,1219,67,0
3207,8d4559d7-924d-457f-91a9-18f25515f4ef,8710,1090,562,412,0
3208,d713b184-4f9d-4800-bd1e-10edc0992481,4038,0864,146,470,1
3209,f3a677a7-59e8-4005-ab96-4a279862a2f5,1178,6040,123,62,0
3210,519681e8-1b9a-4891-82a8-482eb54680f8,3415,4620,131,87,0
3211,0aac6c99-0c94-4803-ba3c-e308172e6ec5,1928,7580,101,354,1
3212,8983dd5d-b0f6-4b89-bf4c-22ecfee445d3,8606,8901,41,81,1
3213,3646aaa6-08c8-4886-a930-f0277303a90a,3415,6547,254,477,1
3214,bdd90e3c-5014-4608-bead-88dcb4db016b,1178,6127,22,442,1
3215,aca3c8f0-ec0b-4407-984a-b0bbf18f540f,8606,5222,55,853,1
3216,095eb41a-df05-4d83-91cb-586be4dcfad6,1178,6040,334,46,0
3217,66f2dadd-a72e-401f-82f2-bb37471dde17,4789,8901,431,312,0
3218,2393ca2f-725c-4d80-9e55-1fd76bba4664,4789,8901,339,86,0
3219,679cf54a-4154-46a1-9954-e3d798f8389f,0436,5049,591,1272,1
3220,73e12ca8-7a09-4439-876e-b7cda761fd04,7428,4620,473,146,0
3221,a00bade2-387f-4e75-94b5-4361bc0c0c87,1178,7962,326,376,1
3222,fd03a46f-6d38-43cc-844c-20cc5f342a4c,8606,8901,72,161,1
3223,7748eb9d-95e1-4e50-a36f-94795f3a8e4a,4789,5222,381,34,0
3224,b2c17002-eac9-4362-8129-d7678cb705cf,3415,9448,101,524,1
3225,ce36d93d-c29e-48dc-9310-62a3b5509d92,0436,6040,970,221,0
3226,fb6942fc-bf09-4af3-bd91-97b920505237,8436,7580,57,319,1
3227,60d0c143-080e-4573-b9b2-76eb99d0917d,8804,2270,1517,208,0
3228,0611c382-a9cd-437c-9e01-b47b72224260,3518,4620,225,83,0
3229,408a3fb3-31fb-4a67-9161-550fb09d36bd,6862,4620,186,9,0
3230,17c1bc49-d43d-4c91-bdd1-de959b98fd66,6862,6524,1607,1231,0
3231,e2e76050-86f2-4b0d-8236-30b5589f99a5,4789,5222,415,67,0
3232,a707aca7-ac49-4842-80ad-c03dd12655c7,8606,9303,38,219,1
3233,651babb0-7ac0-46fb-9eec-c40a9094cdb8,3518,4302,175,202,1
3234,3a1873b8-ff82-4d1b-b4da-05612b4b498e,3518,4302,814,55,0
3235,8335937d-1238-48ae-b271-605e4732997c,3518,4302,784,55,0
3236,d92d8387-cc8c-4b7b-891c-e1566a644e6d,3518,4302,819,216,0
3237,c0dadc10-72f6-492b-bb59-926d7b1fe74e,3518,4302,764,88,0
3238,e4cb9548-3ce6-45b0-8a22-261cce2e80ab,3518,4302,360,28,0
3239,44b74604-39b5-46ee-bc1f-cbfb69a21596,3518,4302,216,83,0
3240,94593ded-288a-4776-8ad5-4d5784032655,3518,4302,328,36,0
3241,730e1ced-2782-45cb-93d0-0adeca9a3437,3518,4302,180,823,1
3242,4da591ce-1a36-4479-a414-11a6dfb8101e,3518,4302,939,182,0
3243,28ad7e9c-3990-41ac-8fb6-cf9e1e67a128,1178,0431,28,171,1
3244,cfef4721-23db-4a7a-8a11-b84e778a0a8e,3518,4620,832,100,0
3245,1a686d3c-f4a3-4dde-aa7f-e2fc321f8fd4,3415,6290,134,336,1
3246,807bef9d-0f56-4234-94da-5106f8f11268,6694,7221,4810,314,0
3247,7462dad4-bd86-429a-bf0b-4940cbadd1b1,6694,2270,465,346,0
3248,bc2751e4-8f5a-41e7-b0dc-cad35c92917f,4789,8901,476,176,0
3249,6f9ccb61-6818-42fb-8555-495531fd4667,1178,4620,203,258,1
3250,9043f7ee-517e-4960-ad20-601789fb410c,3518,4302,219,385,1
3251,1f2d68a2-24ce-4f10-b8a1-d385497a7ab1,8606,5222,99,161,1
3252,c0fd65b2-1f93-4876-b9e3-49b2adfc1c12,1928,1090,105,200,1
3253,8407fb68-f1bf-4d93-a821-ef999d2b363c,3518,4620,217,177,0
3254,5f03db27-bcc8-4681-aee8-f0e2b499d657,3415,4302,132,55,0
3255,9045aca3-61dd-483a-8f13-d07f9f099690,2145,8901,579,1119,1
3256,08bde94d-c93d-4769-9050-7da0fe245bf4,6862,6040,86,123,1
3257,0e32df46-9718-49c6-aa59-9088fa46bd63,4789,5222,243,1038,1
3258,6ee39aeb-ffcb-43a2-afad-b6f68c4e1f26,3518,6040,235,846,1
3259,4ce8b166-8b63-4753-ab09-be217eb01580,0436,4620,204,27,0
3260,ea09c8fa-a74f-49f2-8d9e-8a785ef756e0,3415,5049,923,159,0
3261,f8d23b67-6536-4663-b6b9-635383cbce4c,8386,0431,905,1592,1
3262,b8ddee45-67b6-47db-9b51-ab6345d7ea50,8606,1800,421,489,1
3263,74621a1e-bd86-4e07-bf0b-f849cbad4593,3096,1090,87,246,1
3264,5cc7a22d-ba7f-4b66-8b94-50b76448e693,6386,4620,2145,580,0
3265,fe908514-5f77-437a-a4d7-799c2148dda7,0436,6040,125,71,0
3266,bc5dff87-0947-4775-8b70-07cc489d3aa8,3415,9448,144,270,1
3267,73823b20-c9db-4688-bc3f-52ef385ef0b8,8606,5049,110,201,1
3268,3aa66ea2-6c32-4b50-a2f6-72693f24c107,3518,7962,223,353,1
3269,953f6fe2-3ed9-4361-acba-dc83d3dfd592,6694,4620,630,265,0
3270,e531e8b6-e1df-4aee-9b25-883c5d28f89f,3415,0431,115,305,1
3271,87c70471-3e7c-4de9-b1ba-e5bf69a2a8a8,3518,4302,206,817,1
3272,73e1d714-7a09-43cf-876e-02b5a761bbd3,1178,7962,206,331,1
3273,7c953b73-932a-47ec-8706-0a89e022374f,4038,5222,159,94,0
3274,2639806d-b350-4a55-bece-77c2fdc4ad08,3823,9448,112,193,1
3275,9045cfa0-61dd-4994-8f13-1e9a9f093af6,0436,6040,58,830,1
3276,679c36f2-4154-4d45-9954-08f198f8e173,8606,7580,114,221,1
3277,6d6eac10-389c-4112-a5a0-c376936f246d,7753,4620,681,39,0
3278,0e18026a-2b1e-46e8-b475-34eed6708e00,3518,8901,199,81,0
3279,e61afddc-c8c8-4445-a106-1b8fa713a5c4,1178,0431,190,147,0
3280,a08371fc-a214-41df-888e-ad6a523d37ea,3518,6040,205,821,1
3281,48ceff16-6de0-43c0-ad76-0f093faf0d5a,1178,4620,104,55,0
3282,ce36f431-c29e-4df9-9310-594bb5500a7b,8606,5222,92,891,1
3283,ae46bdfe-3c0c-47b9-baaa-2a381233d8d4,5499,6127,23,319,1
3284,f2f2dcfa-bb6a-4d69-9694-ae51b5bb5a60,5499,1800,58,717,1
3285,8928aab7-5f29-46a1-a6e0-77e5dbeb1bf5,5499,8901,75,325,1
3286,c6954f9d-eb3b-4d25-be73-223fe0601a9e,3518,4302,289,49,0
3287,47afe84a-c214-4abe-a8aa-5cb86091379f,1178,2270,149,83,0
3288,60d4b922-34ae-4dd7-b1c9-e5917815fc95,5499,5222,29,893,1
3289,4ce81613-8b63-4254-ab09-d5467eb0ce89,8606,4620,214,14,0
3290,88177ceb-152d-451a-a7ef-dde032538f69,0436,5049,500,313,0
3291,fe90ddee-5f77-4e36-a4d7-f12f21480b47,8606,6040,75,842,1
3292,72fbc913-c8c9-46b4-8486-4bebffe3cce8,7536,4620,60,55,0
3293,7b4aa952-f0a8-43a6-9eb6-f6b1bfdaf233,1178,6290,143,442,1
3294,d3002dae-e960-4169-9754-817b12b91d1b,6694,5222,393,67,0
3295,bc97518f-71da-4527-ba28-9574a7497658,4789,4620,1400,206,0
3296,2c04b66d-dbd5-4ce5-9da0-2889f83d06cd,3823,5049,403,130,0
3297,90454694-61dd-4ce5-8f13-12c39f094d77,8606,1222,170,925,1
3298,9b329835-031c-4990-bc88-bca8fbf86ff9,8436,6040,168,58,0
3299,34b437a3-b6ef-461a-b18d-52c20503e0dc,8436,6040,338,142,0
3300,263943d1-b350-4c21-bece-dd3ffdc4b541,6694,2270,771,181,0
3301,41e1b40c-90e0-4b97-b11e-fffeacb80092,1178,7221,26,279,1
3302,b5435910-5bb4-4659-9f43-c9dfb168a686,8436,6040,228,916,1
3303,31d85e0d-fc68-46e7-b61e-4ea56b1fa676,7536,1090,67,90,1
3304,aa9327c0-b3bb-420c-a44b-c4b8c4da9df9,3823,6040,464,80,0
3305,1f821e19-5b7d-4c56-ac1f-f398e9f14e30,1178,1800,340,781,1
3306,64735068-fcd8-42a2-ad9f-c00c250f38fb,3415,5222,175,49,0
3307,25689d7d-de67-4b49-8fc1-ccd8ae4e9f92,7536,3890,35,107,1
3308,aca86466-38dd-4a5a-a013-93ed7356996a,7536,3890,26,359,1
3309,af85a058-5fe4-4e09-803c-4e1bfa50c3b5,8436,6040,227,62,0
3310,04ac97fa-106f-413e-8dd5-bec7150c570a,3415,5196,88,860,1
3311,9a8b5f44-c960-4ea7-87be-a85d0576fa0e,7536,3890,45,453,1
3312,ac759bf2-fc3b-4582-8c2e-6d0d229d70ee,1178,5222,7,828,1
3313,106eb269-71f4-4349-8504-d43297a58531,4789,1090,411,246,0
3314,c277002a-8758-4e95-b36a-64c981932bd3,6862,4620,7,257,1
3315,2164a285-204e-47e5-adfd-b8f2ff7e5b8f,6862,2568,313,352,1
3316,f36d2ad1-f3f2-4e38-8883-cb2da77ec457,8436,5222,240,67,0
3317,ae46a1af-3c0c-4ad8-baaa-b3ce1233f7c3,1178,9303,204,137,0
3318,74626381-bd86-454d-bf0b-e0bccbad18b3,5635,3890,732,1227,1
3319,881706df-152d-4b26-a7ef-d82832535d6e,8606,8338,67,821,1
3320,6d27ea9a-8757-4567-a05a-d32f36f65dd1,8606,1090,67,13,0
3321,d7d65aff-9ed7-4a88-aec2-2ce1535fbe60,4789,6040,141,110,0
3322,6a1c75dc-3772-4f3d-82bf-2ecc5d442e58,8436,5222,132,928,1
3323,45868cab-ac4d-464c-bc7d-16a01a21253e,7542,3890,23,697,1
3324,3ea21f91-94cb-47d1-b98d-89f26ec2b25b,4789,2270,91,200,1
3325,60d40b0c-34ae-4091-b1c9-797d78150563,1178,5196,15,379,1
3326,7195a827-2065-4e43-8158-9c47f1f33da0,3415,8338,103,929,1
3327,44e03f9c-8db2-4e30-b67c-1eb4a7f9c56e,8606,1090,82,860,1
3328,6aa8fe5d-08bf-4bf0-81eb-55e035326146,7753,5222,1121,1484,1
3329,ca96a05e-02a2-4056-a070-9835271e8de9,7536,0431,23,234,1
3330,5e86fb44-d519-41bd-bd7f-564bc979f0d5,8606,9179,85,433,1
3331,f0f8f0da-415e-4e92-a853-8d39b06bf553,1178,4620,203,201,0
3332,e3850388-6b89-489f-8159-36641ba6fc27,3415,1911,104,387,1
3333,4dc45d7e-4e32-445b-a54a-4d82bf102ab4,8606,9303,61,191,1
3334,98500ff2-8b34-46e8-90b7-f4d4922eae5e,8436,2270,196,102,0
3335,49d62b37-bc6b-44a5-88fb-ba344bc3f507,8606,6040,123,885,1
3336,dcc20b2f-faa3-4451-afc3-7001e73936c1,1178,9303,130,49,0
3337,34121720-986e-4f14-af98-e95d1f6878b3,3823,2270,539,169,0
3338,d5729c26-567c-4050-b58f-f78837ec9771,4789,5222,12,90,1
3339,5e86ce86-d519-45fa-bd7f-d07dc97994bf,7605,5024,359,1116,1
3340,4dc4b218-4e32-4d25-a54a-3bb0bf10d819,7605,2270,858,186,0
3341,bd468dd8-c177-47f5-b7cf-f1306a671a85,5663,2047,2605,730,0
3342,63db11ab-6750-4426-8dc2-1f820051dc3e,5663,6040,455,86,0
3343,15c9fdd3-4150-497d-b293-41f751abcdd6,5663,1090,102,291,1
3344,446ec28a-d8aa-45ec-a491-e41383b661ab,3415,1492,909,148,0
3345,378d0384-2633-4680-b161-c296d0628d24,3415,6040,403,146,0
3346,02879dba-3745-416d-ae6f-3fb2195509d4,3415,7221,109,269,1
3347,227a4220-02e9-4a0b-be75-c517e9dc580f,3415,5222,878,67,0
3348,48d84bfa-9b98-428b-aa6c-72d1330d5f93,3415,9179,232,384,1
3349,d81a6e2f-bf74-4dfe-bcc4-ba5957ea1ba2,7536,1090,1062,311,0
3350,a0fbf202-e559-4107-8d59-d0bb68c0aaf1,1178,6040,219,89,0
3351,444f9689-b502-435e-b814-b1fe31d686a5,5663,2270,297,244,0
3352,bd46aedd-c177-4db4-b7cf-14396a6718b8,8606,5034,201,890,1
3353,63db6d85-6750-4cd6-8dc2-899a00518ce9,8606,9303,100,99,0
3354,15c95676-4150-4981-b293-f52351abe4c4,8606,7221,198,221,1
3355,17c18b6f-d43d-422b-bdd1-07c69b989840,4457,1492,375,89,0
3356,408ae119-31fb-43ee-9161-babdb09dd150,4457,1492,143,344,1
3357,08bd0468-c93d-469a-9050-ef76fe24a6f7,4457,1492,272,56,0
3358,18838b86-f772-4a0a-9312-cb9d969e316e,3415,6040,67,134,1
3359,8a792f46-a648-4167-bc68-71f8e8ca7062,7536,1090,57,813,1
3360,807b1219-0f56-4ea6-94da-c689f8f1148a,1178,6290,27,95,1
3361,3373d1a9-0075-4bd6-92f3-680c5ba06b00,3823,0738,495,290,0
3362,736a04ca-3501-4d4a-b99f-4adebad4b993,2318,0738,986,766,0
3363,dfb499bf-5620-4f05-b627-dab285d1666b,2318,0738,1410,556,0
3364,465e3d58-4a63-4132-94a2-40ed25908149,7536,3890,30,737,1
3365,2c04fc65-dbd5-4fa9-9da0-054af83d7d5b,6694,1492,1888,342,0
3366,eefac452-b7e4-40e3-ac85-d598e2ed7001,3415,6040,825,40,0
3367,e1e8a048-4b1c-4add-847e-0d253bb20fb1,6386,1090,400,455,1
3368,eea5b0c8-f668-4705-9a57-de40cbf1b00b,2318,2270,996,247,0
3369,c27752a6-8758-4e20-b36a-64208193d037,4457,6735,107,295,1
3370,444f6e9c-b502-48e6-b814-5bf431d63a65,8606,0864,69,355,1
3371,6897ad99-092c-4575-86e4-7d98073f632c,6500,8901,2886,3643,1
3372,0ca18d10-6091-42d6-93d7-34a0faebadff,3415,1040,177,1574,1
3373,4139eab6-f92a-4b4c-9147-15aaa313091f,3415,6735,49,307,1
3374,72a31ec2-4ee0-49df-93f0-47407eb5f500,4789,5222,123,913,1
3375,e56ea891-d9ac-41d3-95e7-965d630fed61,4789,1090,37,260,1
3376,9e7e43fd-0c13-49e5-abb4-5e7da416d684,3823,1911,98,418,1
